transaction_id,invoice_id,buyer_id,seller_id,crop,crop_category,quantity_kg,price_per_kg,invoice_amount,procurement_date,delivery_date,payment_due_date,actual_payment_date,payment_status,amount_paid,outstanding_amount,days_past_due,order_status,quantity_ordered,quantity_delivered,quality_accepted,quality_dispute,transaction_dispute,cancelled,partial_payment,digital_passport_verified,dispatch_verified,receiving_verified,invoice_verified,payment_verified,buyer_location,seller_location,transport_distance_km,expected_shelf_life_days,crop_perishability_score,market_price_at_procurement,expected_sale_price,actual_sale_price,downstream_sale_date,created_at,updated_at,next_cycle_30dpd
TXN_0005038,INV_0005038,BUYER_0044,SELLER_00785,Mango,fruit,154.99,37.5,5812.51,2023-01-12,2023-01-14,2023-01-19,2023-02-04,PAID,5812.51,0,16,COMPLETED,154.99,139.5,True,False,False,False,False,True,False,False,True,True,REGION_8,REGION_3,115.8,12,0.8,35.71,41.25,43.71,2023-01-14,2023-01-12,2023-02-04,0
TXN_0005156,INV_0005156,BUYER_0132,SELLER_00133,Wheat,grain,136.59,80.64,11015.01,2023-01-12,2023-01-13,2023-01-19,2023-01-26,PAID,11015.01,0,7,COMPLETED,136.59,130.0,True,False,False,False,False,False,False,True,True,True,REGION_0,REGION_4,18.9,180,0.15,78.84,88.71,84.49,2023-01-16,2023-01-12,2023-01-26,0
TXN_0002452,INV_0002452,BUYER_0346,SELLER_00278,Rice,grain,848.83,65.89,55933.15,2023-01-12,2023-01-13,2023-01-19,2023-01-30,PAID,55933.15,0,11,COMPLETED,848.83,841.54,True,False,False,False,False,True,True,False,True,False,REGION_10,REGION_9,306.7,150,0.2,62.06,72.48,74.34,2023-01-17,2023-01-12,2023-01-30,0
TXN_0002030,INV_0002030,BUYER_0357,SELLER_00947,Banana,fruit,155.32,23.28,3616.43,2023-01-12,2023-01-14,2023-01-19,2023-01-28,PAID,3616.43,0,9,COMPLETED,155.32,146.71,True,False,False,False,False,True,True,True,True,True,REGION_9,REGION_4,65.1,10,0.75,23.27,25.61,27.85,2023-01-19,2023-01-12,2023-01-28,0
TXN_0000283,INV_0000283,BUYER_0064,SELLER_01092,Mango,fruit,442.1,51.36,22707.85,2023-01-13,2023-01-15,2023-01-20,2023-02-08,PAID,22707.85,0,19,COMPLETED,442.1,438.03,True,False,False,False,False,True,True,False,True,True,REGION_4,REGION_11,73.8,12,0.8,54.07,56.5,51.55,2023-01-18,2023-01-13,2023-02-08,0
TXN_0003107,INV_0003107,BUYER_0173,SELLER_01163,Onion,vegetable,1144.15,27.7,31696.93,2023-01-13,2023-01-13,2023-01-20,2023-01-31,PAID,31696.93,0,11,COMPLETED,1144.15,1036.6,True,False,False,False,False,True,True,True,True,True,REGION_5,REGION_2,42.9,45,0.45,27.1,30.47,29.89,2023-01-20,2023-01-13,2023-01-31,0
TXN_0001589,INV_0001589,BUYER_0285,SELLER_00235,Mango,fruit,643.08,79.74,51280.59,2023-01-13,2023-01-13,2023-01-20,2023-01-27,PAID,51280.59,0,7,COMPLETED,643.08,581.4,True,False,False,False,False,True,True,True,True,True,REGION_9,REGION_9,25.1,12,0.8,83.96,87.72,95.61,2023-01-17,2023-01-13,2023-01-27,0
TXN_0003664,INV_0003664,BUYER_0151,SELLER_00348,Banana,fruit,170.98,76.76,13124.7,2023-01-13,2023-01-15,2023-01-20,2023-01-31,PAID,13124.7,0,11,COMPLETED,170.98,156.36,True,False,False,False,False,True,True,True,True,True,REGION_7,REGION_6,138.4,10,0.75,75.92,84.44,95.22,2023-01-17,2023-01-13,2023-01-31,0
TXN_0005114,INV_0005114,BUYER_0143,SELLER_01395,Chilli,spice,762.83,37.68,28747.2,2023-01-13,2023-01-15,2023-01-20,2023-02-04,PAID,28747.2,0,15,COMPLETED,762.83,705.45,True,False,False,False,False,False,True,False,True,True,REGION_11,REGION_5,46.4,90,0.35,36.33,41.45,42.85,2023-01-15,2023-01-13,2023-02-04,0
TXN_0004004,INV_0004004,BUYER_0014,SELLER_00420,Onion,vegetable,683.5,39.26,26831.57,2023-01-13,2023-01-14,2023-01-20,2023-01-24,PAID,26831.57,0,4,COMPLETED,683.5,634.7,True,False,False,False,False,True,True,True,True,False,REGION_2,REGION_8,49.3,45,0.45,37.68,43.18,45.38,2023-01-15,2023-01-13,2023-01-24,0
TXN_0003946,INV_0003946,BUYER_0079,SELLER_00929,Potato,vegetable,104.05,56.42,5870.57,2023-01-14,2023-01-15,2023-01-21,2023-02-07,PAID,5870.57,0,17,COMPLETED,104.05,95.69,True,False,False,False,False,True,False,True,True,True,REGION_7,REGION_0,127.4,50,0.4,57.85,62.06,59.39,2023-01-18,2023-01-14,2023-02-07,0
TXN_0001362,INV_0001362,BUYER_0214,SELLER_01049,Rice,grain,139.5,56.64,7901.55,2023-01-14,2023-01-16,2023-01-21,2023-03-28,PAID,7901.55,0,66,COMPLETED,139.5,135.6,True,False,False,False,False,True,True,True,True,False,REGION_10,REGION_4,241.5,150,0.2,54.61,62.31,64.04,2023-01-19,2023-01-14,2023-03-28,1
TXN_0000758,INV_0000758,BUYER_0381,SELLER_00990,Onion,vegetable,235.17,77.67,18266.63,2023-01-14,2023-01-16,2023-01-21,2023-01-29,PAID,18266.63,0,8,COMPLETED,235.17,215.46,True,False,False,False,False,True,True,False,True,True,REGION_9,REGION_3,38.1,45,0.45,72.95,85.44,78.55,2023-01-16,2023-01-14,2023-01-29,0
TXN_0000824,INV_0000824,BUYER_0286,SELLER_00253,Tomato,vegetable,362.28,21.67,7848.85,2023-01-14,2023-01-14,2023-01-21,2023-01-30,PAID,7848.85,0,9,COMPLETED,362.28,338.99,True,False,False,False,False,True,True,True,True,True,REGION_10,REGION_7,25.2,8,0.9,23.63,23.83,23.38,2023-01-21,2023-01-14,2023-01-30,0
TXN_0001628,INV_0001628,BUYER_0377,SELLER_01022,Onion,vegetable,423.43,51.18,21670.07,2023-01-14,2023-01-16,2023-01-21,2023-01-28,PAID,21670.07,0,7,COMPLETED,423.43,384.27,True,False,False,False,False,False,False,True,True,False,REGION_5,REGION_8,19.3,45,0.45,52.37,56.29,59.32,2023-01-21,2023-01-14,2023-01-28,0
TXN_0000006,INV_0000006,BUYER_0361,SELLER_01323,Wheat,grain,145.29,39.18,5691.59,2023-01-14,2023-01-16,2023-01-21,2023-01-21,PAID,5691.59,0,0,COMPLETED,145.29,140.07,True,False,False,False,False,False,False,True,True,True,REGION_1,REGION_4,70.1,180,0.15,39.72,43.09,38.98,2023-01-18,2023-01-14,2023-01-21,0
TXN_0000407,INV_0000407,BUYER_0112,SELLER_01368,Banana,fruit,280.24,82.57,23139.08,2023-01-14,2023-01-16,2023-01-21,2023-01-29,PAID,23139.08,0,8,COMPLETED,280.24,274.19,True,False,False,False,False,False,True,True,True,True,REGION_4,REGION_3,52.9,10,0.75,83.93,90.83,94.12,2023-01-18,2023-01-14,2023-01-29,0
TXN_0005128,INV_0005128,BUYER_0207,SELLER_01164,Banana,fruit,282.83,38.46,10878.21,2023-01-14,2023-01-15,2023-01-21,2023-02-16,PAID,10878.21,0,26,COMPLETED,282.83,274.35,True,False,False,False,False,True,True,True,False,False,REGION_3,REGION_5,88.1,10,0.75,37.75,42.31,38.15,2023-01-20,2023-01-14,2023-02-16,0
TXN_0003744,INV_0003744,BUYER_0060,SELLER_00253,Rice,grain,587.35,77.1,45282.67,2023-01-15,2023-01-15,2023-01-22,2023-02-17,PAID,45282.67,0,26,COMPLETED,587.35,557.77,True,False,False,False,False,False,True,True,True,True,REGION_0,REGION_3,86.1,150,0.2,75.61,84.81,89.53,2023-01-20,2023-01-15,2023-02-17,0
TXN_0003888,INV_0003888,BUYER_0054,SELLER_01070,Banana,fruit,1575.19,71.42,112500.09,2023-01-16,2023-01-18,2023-01-23,2023-03-28,PAID,112500.09,0,64,COMPLETED,1575.19,1451.88,True,False,False,False,False,True,True,True,True,True,REGION_6,REGION_0,28.0,10,0.75,70.89,78.56,70.98,2023-01-23,2023-01-16,2023-03-28,1
TXN_0005811,INV_0005811,BUYER_0068,SELLER_00298,Chilli,spice,420.38,50.57,21257.39,2023-01-16,2023-01-17,2023-01-23,2023-01-29,PAID,21257.39,0,6,COMPLETED,420.38,391.01,True,False,False,False,False,True,True,True,True,True,REGION_8,REGION_2,158.3,90,0.35,51.8,55.62,56.39,2023-01-18,2023-01-16,2023-01-29,0
TXN_0005772,INV_0005772,BUYER_0289,SELLER_00209,Rice,grain,414.47,58.24,24140.86,2023-01-16,2023-01-18,2023-01-23,2023-01-31,PAID,24140.86,0,8,COMPLETED,414.47,390.0,True,False,False,False,False,True,True,True,True,True,REGION_1,REGION_7,77.6,150,0.2,56.39,64.07,62.13,2023-01-22,2023-01-16,2023-01-31,0
TXN_0003804,INV_0003804,BUYER_0101,SELLER_00676,Potato,vegetable,261.5,33.32,8713.94,2023-01-16,2023-01-18,2023-01-23,2023-02-16,PAID,8713.94,0,24,COMPLETED,261.5,239.3,True,False,False,False,False,True,False,True,True,False,REGION_5,REGION_9,81.8,50,0.4,32.49,36.66,35.56,2023-01-23,2023-01-16,2023-02-16,0
TXN_0005735,INV_0005735,BUYER_0322,SELLER_00331,Banana,fruit,376.42,25.16,9470.74,2023-01-16,2023-01-18,2023-01-23,2023-01-27,PAID,9470.74,0,4,COMPLETED,376.42,353.15,True,False,False,False,False,True,True,True,True,True,REGION_10,REGION_5,69.1,10,0.75,26.35,27.68,31.32,2023-01-23,2023-01-16,2023-01-27,0
TXN_0002354,INV_0002354,BUYER_0299,SELLER_00296,Rice,grain,234.87,32.6,7656.36,2023-01-16,2023-01-16,2023-01-23,2023-03-04,PAID,7656.36,0,40,COMPLETED,234.87,229.81,True,False,False,False,False,True,True,False,False,True,REGION_11,REGION_4,111.4,150,0.2,31.7,35.86,35.53,2023-01-23,2023-01-16,2023-03-04,1
TXN_0003204,INV_0003204,BUYER_0316,SELLER_01417,Wheat,grain,146.95,50.67,7445.63,2023-01-17,2023-01-17,2023-01-24,2023-02-02,PAID,7445.63,0,9,COMPLETED,146.95,144.15,True,False,False,False,False,True,True,True,True,False,REGION_4,REGION_10,65.2,180,0.15,51.84,55.73,60.51,2023-01-21,2023-01-17,2023-02-02,0
TXN_0004389,INV_0004389,BUYER_0326,SELLER_01511,Tomato,vegetable,983.74,59.94,58970.23,2023-01-17,2023-01-19,2023-01-24,2023-02-01,PAID,58970.23,0,8,COMPLETED,983.74,968.95,False,True,True,False,False,False,True,True,True,False,REGION_2,REGION_2,59.8,8,0.9,61.39,65.94,74.63,2023-01-23,2023-01-17,2023-02-01,0
TXN_0000078,INV_0000078,BUYER_0143,SELLER_00702,Potato,vegetable,544.6,56.56,30802.32,2023-01-17,2023-01-17,2023-01-24,2023-02-10,PAID,30802.32,0,17,COMPLETED,544.6,499.76,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_4,28.3,50,0.4,58.98,62.22,56.33,2023-01-22,2023-01-17,2023-02-10,0
TXN_0003829,INV_0003829,BUYER_0097,SELLER_00067,Chilli,spice,386.34,54.54,21069.53,2023-01-17,2023-01-18,2023-01-24,2023-01-30,PAID,21069.53,0,6,COMPLETED,386.34,357.15,True,False,False,False,False,True,False,True,True,True,REGION_1,REGION_9,43.6,90,0.35,55.64,59.99,67.43,2023-01-20,2023-01-17,2023-01-30,0
TXN_0003028,INV_0003028,BUYER_0209,SELLER_01221,Potato,vegetable,436.14,46.88,20445.01,2023-01-17,2023-01-18,2023-01-24,2023-02-02,PAID,20445.01,0,9,COMPLETED,436.14,409.5,True,False,False,False,False,True,False,False,True,False,REGION_5,REGION_4,19.6,50,0.4,49.42,51.57,50.82,2023-01-23,2023-01-17,2023-02-02,0
TXN_0001373,INV_0001373,BUYER_0288,SELLER_00871,Onion,vegetable,603.58,50.64,30566.08,2023-01-18,2023-01-20,2023-01-25,2023-02-04,PAID,30566.08,0,10,COMPLETED,603.58,588.76,True,False,False,False,False,False,True,False,True,True,REGION_0,REGION_7,103.2,45,0.45,49.67,55.71,59.94,2023-01-24,2023-01-18,2023-02-04,0
TXN_0004579,INV_0004579,BUYER_0324,SELLER_00741,Potato,vegetable,1212.69,76.64,92934.38,2023-01-18,2023-01-18,2023-01-25,2023-02-24,PAID,92934.38,0,30,COMPLETED,1212.69,1150.7,True,False,False,False,False,True,True,True,True,True,REGION_0,REGION_4,47.0,50,0.4,80.27,84.3,83.18,2023-01-24,2023-01-18,2023-02-24,1
TXN_0002385,INV_0002385,BUYER_0150,SELLER_00827,Rice,grain,146.4,37.23,5449.89,2023-01-18,2023-01-20,2023-01-25,2023-02-18,PAID,5449.89,0,24,COMPLETED,146.4,135.71,False,True,True,False,False,True,False,False,True,True,REGION_6,REGION_11,108.2,150,0.2,34.94,40.95,42.29,2023-01-23,2023-01-18,2023-02-18,0
TXN_0000020,INV_0000020,BUYER_0153,SELLER_00264,Mango,fruit,170.74,63.69,10874.3,2023-01-18,2023-01-18,2023-01-25,2023-02-12,PAID,10874.3,0,18,COMPLETED,170.74,153.95,True,False,False,False,False,True,True,True,True,True,REGION_9,REGION_0,235.4,12,0.8,63.72,70.06,64.7,2023-01-23,2023-01-18,2023-02-12,0
TXN_0002120,INV_0002120,BUYER_0048,SELLER_00875,Onion,vegetable,192.49,71.08,13681.99,2023-01-18,2023-01-20,2023-01-25,2023-02-11,PAID,13681.99,0,17,COMPLETED,192.49,184.81,True,False,False,False,False,True,True,False,True,True,REGION_0,REGION_1,143.9,45,0.45,66.37,78.19,81.68,2023-01-24,2023-01-18,2023-02-11,0
TXN_0005370,INV_0005370,BUYER_0272,SELLER_01383,Onion,vegetable,794.29,21.62,17172.82,2023-01-18,2023-01-18,2023-01-25,2023-01-30,PAID,17172.82,0,5,COMPLETED,794.29,788.66,True,False,False,False,False,True,True,True,True,True,REGION_8,REGION_4,91.3,45,0.45,21.21,23.78,23.72,2023-01-21,2023-01-18,2023-01-30,0
TXN_0000199,INV_0000199,BUYER_0315,SELLER_01035,Banana,fruit,333.67,72.17,24081.1,2023-01-19,2023-01-21,2023-01-26,2023-03-06,PAID,24081.1,0,39,COMPLETED,333.67,302.56,True,False,False,False,False,True,True,True,False,False,REGION_3,REGION_10,171.5,10,0.75,72.76,79.39,87.54,2023-01-23,2023-01-19,2023-03-06,1
TXN_0005551,INV_0005551,BUYER_0133,SELLER_00139,Tomato,vegetable,113.48,61.14,6937.36,2023-01-19,2023-01-21,2023-01-26,2023-01-31,PAID,6937.36,0,5,COMPLETED,113.48,110.19,True,False,False,False,False,True,False,True,True,True,REGION_1,REGION_9,45.4,8,0.9,58.82,67.25,66.28,2023-01-21,2023-01-19,2023-01-31,0
TXN_0003927,INV_0003927,BUYER_0340,SELLER_00779,Banana,fruit,396.12,16.52,6543.05,2023-01-19,2023-01-19,2023-01-26,2023-01-30,PAID,6543.05,0,4,COMPLETED,396.12,382.18,True,False,False,False,False,True,True,True,True,True,REGION_4,REGION_3,206.6,10,0.75,16.55,18.17,19.33,2023-01-24,2023-01-19,2023-01-30,0
TXN_0004944,INV_0004944,BUYER_0235,SELLER_01018,Chilli,spice,175.71,67.97,11943.13,2023-01-19,2023-01-21,2023-01-26,2023-02-11,PAID,11943.13,0,16,COMPLETED,175.71,167.26,True,False,False,False,False,True,True,True,True,True,REGION_7,REGION_10,111.9,90,0.35,71.57,74.77,76.39,2023-01-22,2023-01-19,2023-02-11,0
TXN_0005390,INV_0005390,BUYER_0349,SELLER_00530,Banana,fruit,904.8,58.4,52838.4,2023-01-19,2023-01-19,2023-01-26,2023-01-30,PAID,52838.4,0,4,COMPLETED,904.8,885.02,True,False,False,False,False,True,True,True,True,True,REGION_1,REGION_9,59.1,10,0.75,62.15,64.24,66.65,2023-01-24,2023-01-19,2023-01-30,0
TXN_0002115,INV_0002115,BUYER_0309,SELLER_00538,Rice,grain,731.72,57.16,41826.25,2023-01-19,2023-01-19,2023-01-26,2023-02-08,PAID,41826.25,0,13,COMPLETED,731.72,666.65,True,False,False,False,False,False,True,True,True,False,REGION_9,REGION_1,263.7,150,0.2,57.06,62.88,67.43,2023-01-26,2023-01-19,2023-02-08,0
TXN_0002539,INV_0002539,BUYER_0085,SELLER_00401,Banana,fruit,169.17,27.84,4709.41,2023-01-19,2023-01-21,2023-01-26,2023-02-01,PAID,4709.41,0,6,COMPLETED,169.17,153.52,True,False,False,False,False,True,True,True,True,True,REGION_1,REGION_7,20.4,10,0.75,28.98,30.62,32.13,2023-01-23,2023-01-19,2023-02-01,0
TXN_0003859,INV_0003859,BUYER_0048,SELLER_01161,Potato,vegetable,385.21,34.73,13377.47,2023-01-19,2023-01-19,2023-01-26,2023-02-22,PAID,13377.47,0,27,COMPLETED,385.21,381.56,True,False,False,False,False,True,True,True,True,False,REGION_0,REGION_3,97.4,50,0.4,34.67,38.2,41.28,2023-01-25,2023-01-19,2023-02-22,0
TXN_0003047,INV_0003047,BUYER_0162,SELLER_00005,Potato,vegetable,685.21,30.19,20682.97,2023-01-20,2023-01-22,2023-01-27,2023-01-30,PAID,20682.97,0,3,COMPLETED,685.21,661.58,True,False,False,False,False,True,True,True,True,False,REGION_6,REGION_6,217.3,50,0.4,29.7,33.2,34.01,2023-01-22,2023-01-20,2023-01-30,0
TXN_0004829,INV_0004829,BUYER_0113,SELLER_00916,Potato,vegetable,626.65,48.72,30532.5,2023-01-20,2023-01-22,2023-01-27,2023-02-13,PAID,30532.5,0,17,COMPLETED,626.65,611.43,True,False,False,False,False,False,False,True,True,True,REGION_5,REGION_10,21.9,50,0.4,49.39,53.6,64.79,2023-01-23,2023-01-20,2023-02-13,0
TXN_0000823,INV_0000823,BUYER_0147,SELLER_00556,Potato,vegetable,1452.84,60.21,87476.79,2023-01-20,2023-01-20,2023-01-27,2023-02-07,PAID,87476.79,0,11,COMPLETED,1452.84,1409.06,True,False,False,False,False,True,True,True,True,True,REGION_3,REGION_7,41.6,50,0.4,59.17,66.23,65.41,2023-01-23,2023-01-20,2023-02-07,0
TXN_0004226,INV_0004226,BUYER_0271,SELLER_01341,Potato,vegetable,230.37,51.87,11949.35,2023-01-20,2023-01-20,2023-01-27,2023-02-02,PAID,11949.35,0,6,COMPLETED,230.37,219.94,True,False,False,False,False,True,True,True,True,True,REGION_7,REGION_2,103.4,50,0.4,49.53,57.06,59.84,2023-01-24,2023-01-20,2023-02-02,0
TXN_0001736,INV_0001736,BUYER_0290,SELLER_00625,Mango,fruit,916.6,58.3,53437.34,2023-01-20,2023-01-21,2023-01-27,2023-04-01,PAID,53437.34,0,64,COMPLETED,916.6,840.92,True,False,False,False,False,True,False,True,False,True,REGION_2,REGION_8,68.9,12,0.8,57.88,64.13,65.76,2023-01-23,2023-01-20,2023-04-01,1
TXN_0000343,INV_0000343,BUYER_0319,SELLER_01410,Chilli,spice,271.18,64.41,17466.33,2023-01-20,2023-01-22,2023-01-27,2023-03-14,PAID,17466.33,0,46,COMPLETED,271.18,269.07,True,False,False,False,False,True,True,True,True,True,REGION_7,REGION_7,63.6,90,0.35,66.23,70.85,74.56,2023-01-23,2023-01-20,2023-03-14,1
TXN_0003887,INV_0003887,BUYER_0091,SELLER_01408,Rice,grain,518.31,32.93,17069.03,2023-01-20,2023-01-20,2023-01-27,2023-03-26,PAID,17069.03,0,58,COMPLETED,518.31,470.32,True,False,False,False,False,False,True,True,True,True,REGION_7,REGION_2,27.9,150,0.2,33.51,36.23,38.11,2023-01-25,2023-01-20,2023-03-26,1
TXN_0002518,INV_0002518,BUYER_0251,SELLER_01367,Mango,fruit,412.97,72.36,29881.07,2023-01-20,2023-01-21,2023-01-27,2023-02-18,PAID,29881.07,0,22,COMPLETED,412.97,405.22,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_4,91.2,12,0.8,72.5,79.59,82.81,2023-01-25,2023-01-20,2023-02-18,0
TXN_0001452,INV_0001452,BUYER_0261,SELLER_01322,Onion,vegetable,2240.52,33.79,75704.1,2023-01-21,2023-01-21,2023-01-28,2023-03-28,PAID,75704.1,0,59,COMPLETED,2240.52,2047.72,True,False,False,False,False,True,False,True,False,True,REGION_9,REGION_4,106.9,45,0.45,33.71,37.17,34.5,2023-01-23,2023-01-21,2023-03-28,1
TXN_0003298,INV_0003298,BUYER_0222,SELLER_01029,Mango,fruit,871.17,39.42,34339.36,2023-01-21,2023-01-21,2023-01-28,2023-02-16,PAID,34339.36,0,19,COMPLETED,871.17,790.1,True,False,False,False,False,True,False,True,True,False,REGION_6,REGION_3,121.8,12,0.8,39.9,43.36,42.46,2023-01-25,2023-01-21,2023-02-16,0
TXN_0002243,INV_0002243,BUYER_0108,SELLER_00490,Onion,vegetable,275.74,24.82,6844.25,2023-01-21,2023-01-23,2023-01-28,2023-02-02,PAID,6844.25,0,5,COMPLETED,275.74,268.3,True,False,False,False,False,True,True,True,True,False,REGION_0,REGION_10,89.2,45,0.45,26.36,27.3,29.93,2023-01-28,2023-01-21,2023-02-02,0
TXN_0002375,INV_0002375,BUYER_0035,SELLER_00210,Mango,fruit,237.77,34.96,8313.09,2023-01-21,2023-01-21,2023-01-28,2023-02-02,PAID,8313.09,0,5,COMPLETED,237.77,226.86,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_0,40.6,12,0.8,35.68,38.46,39.67,2023-01-28,2023-01-21,2023-02-02,0
TXN_0005795,INV_0005795,BUYER_0371,SELLER_00395,Mango,fruit,183.37,47.44,8700.01,2023-01-21,2023-01-22,2023-01-28,2023-02-02,PAID,8700.01,0,5,COMPLETED,183.37,181.34,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_1,51.1,12,0.8,48.18,52.19,59.65,2023-01-23,2023-01-21,2023-02-02,0
TXN_0000533,INV_0000533,BUYER_0116,SELLER_01553,Onion,vegetable,842.03,45.86,38616.31,2023-01-21,2023-01-21,2023-01-28,2023-02-10,PAID,38616.31,0,13,COMPLETED,842.03,763.41,True,False,False,False,False,True,True,True,True,True,REGION_8,REGION_8,60.8,45,0.45,48.42,50.45,45.21,2023-01-27,2023-01-21,2023-02-10,0
TXN_0002119,INV_0002119,BUYER_0385,SELLER_00372,Chilli,spice,478.05,63.8,30498.73,2023-01-21,2023-01-21,2023-01-28,2023-01-28,PAID,30498.73,0,0,COMPLETED,478.05,432.39,True,False,False,False,False,True,False,False,True,True,REGION_1,REGION_8,62.0,90,0.35,64.65,70.18,71.33,2023-01-27,2023-01-21,2023-01-28,0
TXN_0001258,INV_0001258,BUYER_0234,SELLER_00527,Banana,fruit,529.99,48.08,25482.77,2023-01-21,2023-01-22,2023-01-28,2023-02-01,PAID,25482.77,0,4,COMPLETED,529.99,486.13,True,False,False,False,False,False,True,True,False,True,REGION_6,REGION_0,132.0,10,0.75,47.27,52.89,54.07,2023-01-26,2023-01-21,2023-02-01,0
TXN_0000289,INV_0000289,BUYER_0215,SELLER_00825,Mango,fruit,491.44,52.36,25731.19,2023-01-21,2023-01-22,2023-01-28,2023-02-19,PAID,25731.19,0,22,COMPLETED,491.44,455.13,True,False,False,False,False,False,False,True,True,True,REGION_11,REGION_2,103.4,12,0.8,51.94,57.59,55.3,2023-01-28,2023-01-21,2023-02-19,0
TXN_0000490,INV_0000490,BUYER_0253,SELLER_01104,Potato,vegetable,320.52,73.28,23488.04,2023-01-21,2023-01-22,2023-01-28,2023-02-18,CANCELLED,0.0,0,21,CANCELLED,320.52,0.0,True,False,False,True,False,False,True,True,True,True,REGION_1,REGION_11,64.4,50,0.4,69.17,80.61,87.03,2023-01-24,2023-01-21,2023-02-18,0
TXN_0002261,INV_0002261,BUYER_0358,SELLER_01294,Tomato,vegetable,259.08,74.71,19356.41,2023-01-21,2023-01-22,2023-01-28,2023-01-31,PAID,19356.41,0,3,COMPLETED,259.08,240.29,True,False,False,False,False,True,True,False,False,True,REGION_10,REGION_8,96.4,8,0.9,73.99,82.18,83.62,2023-01-28,2023-01-21,2023-01-31,0
TXN_0002602,INV_0002602,BUYER_0147,SELLER_00402,Banana,fruit,195.43,51.14,9995.41,2023-01-22,2023-01-22,2023-01-29,2023-02-19,PAID,9995.41,0,21,COMPLETED,195.43,191.41,True,False,False,False,False,True,True,True,True,False,REGION_3,REGION_6,121.7,10,0.75,49.55,56.26,49.5,2023-01-28,2023-01-22,2023-02-19,0
TXN_0001160,INV_0001160,BUYER_0209,SELLER_00990,Chilli,spice,247.62,64.47,15963.63,2023-01-22,2023-01-23,2023-01-29,2023-02-20,PAID,15963.63,0,22,COMPLETED,247.62,236.23,True,False,False,False,False,False,True,True,True,True,REGION_5,REGION_6,172.7,90,0.35,64.71,70.91,66.52,2023-01-28,2023-01-22,2023-02-20,0
TXN_0001501,INV_0001501,BUYER_0010,SELLER_00560,Banana,fruit,545.11,50.29,27412.6,2023-01-22,2023-01-23,2023-01-29,2023-03-11,PAID,27412.6,0,41,COMPLETED,545.11,527.01,True,False,False,False,False,True,True,True,True,True,REGION_10,REGION_8,86.8,10,0.75,52.04,55.32,58.55,2023-01-25,2023-01-22,2023-03-11,1
TXN_0002784,INV_0002784,BUYER_0110,SELLER_00370,Wheat,grain,938.69,52.26,49057.65,2023-01-22,2023-01-24,2023-01-29,2023-02-05,PAID,49057.65,0,7,COMPLETED,938.69,873.9,True,False,False,False,False,False,True,False,False,True,REGION_2,REGION_2,96.7,180,0.15,51.42,57.49,54.96,2023-01-28,2023-01-22,2023-02-05,0
TXN_0002996,INV_0002996,BUYER_0191,SELLER_01160,Tomato,vegetable,785.38,24.33,19110.35,2023-01-23,2023-01-25,2023-01-30,2023-02-01,PAID,19110.35,0,2,COMPLETED,785.38,732.84,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_10,38.1,8,0.9,23.9,26.77,26.49,2023-01-30,2023-01-23,2023-02-01,0
TXN_0005151,INV_0005151,BUYER_0278,SELLER_00300,Rice,grain,173.9,60.61,10539.46,2023-01-23,2023-01-25,2023-01-30,2023-03-15,PAID,10539.46,0,44,COMPLETED,173.9,158.89,True,False,False,False,False,True,True,True,True,True,REGION_2,REGION_6,88.1,150,0.2,62.19,66.67,64.69,2023-01-29,2023-01-23,2023-03-15,1
TXN_0000200,INV_0000200,BUYER_0381,SELLER_00818,Banana,fruit,720.96,21.3,15358.08,2023-01-23,2023-01-25,2023-01-30,2023-02-04,PAID,15358.08,0,5,COMPLETED,720.96,696.16,True,False,False,False,False,False,True,False,True,False,REGION_9,REGION_0,52.5,10,0.75,19.74,23.43,22.79,2023-01-30,2023-01-23,2023-02-04,0
TXN_0000015,INV_0000015,BUYER_0261,SELLER_00409,Potato,vegetable,166.06,35.54,5902.26,2023-01-23,2023-01-25,2023-01-30,2023-03-30,PAID,5902.26,0,59,COMPLETED,166.06,164.45,True,False,False,False,False,False,False,True,True,False,REGION_9,REGION_3,50.5,50,0.4,37.67,39.1,38.32,2023-01-29,2023-01-23,2023-03-30,1
TXN_0005892,INV_0005892,BUYER_0367,SELLER_00607,Onion,vegetable,525.13,14.95,7852.42,2023-01-24,2023-01-26,2023-01-31,2023-03-05,PAID,7852.42,0,33,COMPLETED,525.13,484.35,True,False,False,False,False,False,True,True,False,True,REGION_7,REGION_6,93.4,45,0.45,14.96,16.45,16.68,2023-01-30,2023-01-24,2023-03-05,1
